DATA;PRECIPITACAO_TOTAL_MM;TEMP_MEDIA_C;TEMP_MAXIMA_C;TEMP_MINIMA_C;UMIDADE_MEDIA;VENTO_VELOCIDADE_MEDIA_MS;CLASSIFICACAO_CHUVA;CLASSIFICACAO_ESTACAO;CLASSIFICACAO_VENTO;CLASSIFICACAO_UMIDADE;DIA_SEMANA;FERIADO
2025-03-05 00:00:00;0;24,24;30,1;19,8;83,83;1,15;SEM_CHUVA;VERAO;BRISA_LEVE;MUITO_ALTA;QUARTA-FEIRA;
2025-03-06 00:00:00;0;22,87;26,4;19,9;87,67;1,06;SEM_CHUVA;VERAO;BRISA_LEVE;MUITO_ALTA;QUINTA-FEIRA;
2025-03-07 00:00:00;0;23,43;28,1;20,8;80,43;0,54;SEM_CHUVA;VERAO;BRISA_LEVE;MUITO_ALTA;SEXTA-FEIRA;
2025-03-08 00:00:00;0;24,28;29,5;21,6;80,13;0,02;SEM_CHUVA;VERAO;CALMARIA;MUITO_ALTA;SÁBADO;
2025-03-09 00:00:00;0;24,49;29,2;20,9;86,82;0,35;SEM_CHUVA;VERAO;BRISA_LEVE;MUITO_ALTA;DOMINGO;
2025-03-10 00:00:00;0;23,34;28,8;21,1;92,12;0,22;SEM_CHUVA;VERAO;BRISA_LEVE;MUITO_ALTA;SEGUNDA-FEIRA;
2025-03-11 00:00:00;0;22,6;27,8;19,1;79,2;0,44;SEM_CHUVA;VERAO;BRISA_LEVE;MUITO_ALTA;TERÇA-FEIRA;
2025-03-12 00:00:00;0;22,42;28,8;16,9;75,79;0,65;SEM_CHUVA;VERAO;BRISA_LEVE;MUITO_ALTA;QUARTA-FEIRA;
2025-03-13 00:00:00;0;24,44;31,9;20,3;76,05;0,4;SEM_CHUVA;VERAO;BRISA_LEVE;MUITO_ALTA;QUINTA-FEIRA;
2025-03-14 00:00:00;0;25,22;32,1;19,8;78,92;0,18;SEM_CHUVA;VERAO;CALMARIA;MUITO_ALTA;SEXTA-FEIRA;
2025-03-15 00:00:00;0;27,72;33,1;20,9;66,55;0,38;SEM_CHUVA;VERAO;BRISA_LEVE;ALTA_UMIDADE;SÁBADO;
2025-03-16 00:00:00;0;27;32,9;21,7;71,61;0,15;SEM_CHUVA;VERAO;CALMARIA;MUITO_ALTA;DOMINGO;
2025-03-17 00:00:00;0;26,92;32,8;22,3;72,67;0,46;SEM_CHUVA;VERAO;BRISA_LEVE;MUITO_ALTA;SEGUNDA-FEIRA;
2025-03-18 00:00:00;0;25,41;30,7;21,5;78,59;0,32;SEM_CHUVA;VERAO;BRISA_LEVE;MUITO_ALTA;TERÇA-FEIRA;
2025-03-19 00:00:00;0;24,74;30,7;21,3;87,67;0,08;SEM_CHUVA;VERAO;CALMARIA;MUITO_ALTA;QUARTA-FEIRA;
2025-03-20 00:00:00;0;25,52;31,2;21,2;80,76;0,2;SEM_CHUVA;VERAO;CALMARIA;MUITO_ALTA;QUINTA-FEIRA;
2025-03-21 00:00:00;0;26,28;31,8;22,2;74,87;0,51;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;SEXTA-FEIRA;
2025-03-22 00:00:00;0;20,53;22,5;17,5;96,68;1,91;SEM_CHUVA;OUTONO;BRISA_FRACA;MUITO_ALTA;SÁBADO;
2025-03-23 00:00:00;0;17,84;18,8;17;90,95;1,35;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;DOMINGO;
2025-03-24 00:00:00;0;19,02;22,4;16,6;90,71;0,61;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;SEGUNDA-FEIRA;
2025-03-25 00:00:00;0;22,32;27,4;18,2;79,39;0,58;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;TERÇA-FEIRA;
2025-03-26 00:00:00;0;20,48;24,5;17;83,95;0,8;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;QUARTA-FEIRA;
2025-03-27 00:00:00;0;19,29;21,1;18,2;87,87;0,43;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;QUINTA-FEIRA;
2025-03-28 00:00:00;0;19,47;21,8;18,1;95,14;0,33;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;SEXTA-FEIRA;
2025-03-29 00:00:00;0;21,3;24,8;18,7;89,2;0,38;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;SÁBADO;PAIXAO DE CRISTO
2025-03-30 00:00:00;0;22,73;26,8;18,5;80,83;0,62;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;DOMINGO;
2025-03-31 00:00:00;0;22,33;29,8;15,9;73,81;0,36;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;SEGUNDA-FEIRA;
2025-04-01 00:00:00;0;22;29,5;16,3;72,64;0,31;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;TERÇA-FEIRA;
2025-04-02 00:00:00;0;22,55;28,7;18,5;75,26;0,07;SEM_CHUVA;OUTONO;CALMARIA;MUITO_ALTA;QUARTA-FEIRA;
2025-04-03 00:00:00;0;22,68;29,3;17,5;77,87;0,27;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;QUINTA-FEIRA;
2025-04-04 00:00:00;0;24,38;31,3;18,4;76,21;0,21;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;SEXTA-FEIRA;
2025-04-05 00:00:00;0;24,46;31,5;18,2;71,94;0,28;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;SÁBADO;
2025-04-06 00:00:00;0;21,07;24,6;18,2;85,58;2,06;SEM_CHUVA;OUTONO;BRISA_FRACA;MUITO_ALTA;DOMINGO;
2025-04-07 00:00:00;0;21,79;27,5;18,6;81,61;0,97;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;SEGUNDA-FEIRA;
2025-04-08 00:00:00;0;21,72;26,8;18,4;83,95;0,18;SEM_CHUVA;OUTONO;CALMARIA;MUITO_ALTA;TERÇA-FEIRA;
2025-04-09 00:00:00;0;22,49;28,5;18,2;83,65;0,39;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;QUARTA-FEIRA;
2025-04-10 00:00:00;0;23,15;24,2;22,1;81,5;0,85;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;QUINTA-FEIRA;
2025-04-11 00:00:00;0;23,72;31,9;17,8;75,75;0,91;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;SEXTA-FEIRA;
2025-04-12 00:00:00;0;23,11;31,8;17,1;75,17;0,97;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;SÁBADO;
2025-04-13 00:00:00;0,4;23,05;28,9;19,6;78,92;0,92;CHUVA_FRACA;OUTONO;BRISA_LEVE;MUITO_ALTA;DOMINGO;
2025-04-14 00:00:00;0;23,5;30,8;18;80,33;0,58;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;SEGUNDA-FEIRA;
2025-04-15 00:00:00;0;23,36;30,3;18,5;77;1,03;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;TERÇA-FEIRA;
2025-04-16 00:00:00;15;22,2;27,3;18,8;88,29;0,92;CHUVA_FORTE;OUTONO;BRISA_LEVE;MUITO_ALTA;QUARTA-FEIRA;
2025-04-17 00:00:00;0;23,1;29,7;19,1;84,54;0,82;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;QUINTA-FEIRA;
2025-04-18 00:00:00;4,6;21,85;25;19,9;93;0,73;CHUVA_MEDIA;OUTONO;BRISA_LEVE;MUITO_ALTA;SEXTA-FEIRA;
2025-04-19 00:00:00;0,2;22,94;28,6;19,8;86,42;0,98;CHUVA_FRACA;OUTONO;BRISA_LEVE;MUITO_ALTA;SÁBADO;
2025-04-20 00:00:00;0;22,98;29,9;18;81,33;0,75;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;DOMINGO;
2025-04-21 00:00:00;0;22,79;30,3;17,9;77,08;1;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;SEGUNDA-FEIRA;TIRADENTES
2025-04-22 00:00:00;0;22,51;30,8;17;74,79;1;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;TERÇA-FEIRA;
2025-04-23 00:00:00;0;22,84;31,9;17,4;76,54;1,06;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;QUARTA-FEIRA;
2025-04-24 00:00:00;9,2;23,15;30,5;19,6;86,17;0,91;CHUVA_MEDIA;OUTONO;BRISA_LEVE;MUITO_ALTA;QUINTA-FEIRA;
2025-04-25 00:00:00;18;22,18;28,7;18,9;87,75;0,8;CHUVA_FORTE;OUTONO;BRISA_LEVE;MUITO_ALTA;SEXTA-FEIRA;
2025-04-26 00:00:00;0,6;21,69;27,8;18,4;91,54;0,79;CHUVA_FRACA;OUTONO;BRISA_LEVE;MUITO_ALTA;SÁBADO;
2025-04-27 00:00:00;0,2;21,9;29,5;18,4;89,42;0,68;CHUVA_FRACA;OUTONO;BRISA_LEVE;MUITO_ALTA;DOMINGO;
2025-04-28 00:00:00;6,4;22,64;27,6;19,6;86,21;1,02;CHUVA_MEDIA;OUTONO;BRISA_LEVE;MUITO_ALTA;SEGUNDA-FEIRA;
2025-04-29 00:00:00;0;22,34;27,8;19,7;85,54;0,77;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;TERÇA-FEIRA;
2025-04-30 00:00:00;0,2;21,36;28,6;16,7;81,71;0,91;CHUVA_FRACA;OUTONO;BRISA_LEVE;MUITO_ALTA;QUARTA-FEIRA;
2025-05-01 00:00:00;0;20,82;29,2;15,5;79,67;1,1;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;QUINTA-FEIRA;DIA DO TRABALHO
2025-05-02 00:00:00;0;20,84;29,6;15,7;82,42;0,9;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;SEXTA-FEIRA;DIA DO TRABALHO
2025-05-03 00:00:00;0;21,08;29,3;15,6;76,62;1,01;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;SÁBADO;
2025-05-04 00:00:00;0,2;20,08;28,7;14,5;77;1;CHUVA_FRACA;OUTONO;BRISA_LEVE;MUITO_ALTA;DOMINGO;
2025-05-05 00:00:00;0;19,41;27,7;13,6;75,92;0,84;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;SEGUNDA-FEIRA;
2025-05-06 00:00:00;0;20,33;28,9;14,7;73,79;0,92;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;TERÇA-FEIRA;
2025-05-07 00:00:00;0;21,08;30,4;14,8;76,29;0,96;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;QUARTA-FEIRA;
2025-05-08 00:00:00;0;22,55;31,7;16,2;76,04;0,88;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;QUINTA-FEIRA;
2025-05-09 00:00:00;0;22,59;31,1;16,5;75,12;0,73;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;SEXTA-FEIRA;
2025-05-10 00:00:00;0;23,11;31,1;16,6;75,17;0,91;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;SÁBADO;
2025-05-11 00:00:00;0;23,6;30,5;19,3;79,79;1,03;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;DOMINGO;
2025-05-12 00:00:00;12,4;21,42;28,9;16,3;77,46;1,44;CHUVA_FORTE;OUTONO;BRISA_LEVE;MUITO_ALTA;SEGUNDA-FEIRA;
2025-05-13 00:00:00;0,8;21;26,8;17,5;84,12;1,21;CHUVA_FRACA;OUTONO;BRISA_LEVE;MUITO_ALTA;TERÇA-FEIRA;
2025-05-14 00:00:00;0;20,54;29,1;15,7;77,83;1,13;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;QUARTA-FEIRA;
2025-05-15 00:00:00;0,2;19,22;27,7;13,4;77,21;1,04;CHUVA_FRACA;OUTONO;BRISA_LEVE;MUITO_ALTA;QUINTA-FEIRA;
2025-05-16 00:00:00;0;19,27;28,3;13,3;78,92;1,06;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;SEXTA-FEIRA;
2025-05-17 00:00:00;0,2;20,38;29,1;14,2;77,25;0,88;CHUVA_FRACA;OUTONO;BRISA_LEVE;MUITO_ALTA;SÁBADO;
2025-05-18 00:00:00;0;20,47;28,5;14,1;76,38;0,78;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;DOMINGO;
2025-05-19 00:00:00;0;20,23;29,5;13,1;75,08;0,82;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;SEGUNDA-FEIRA;
2025-05-20 00:00:00;0;18,95;27,7;12,8;76,38;0,67;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;TERÇA-FEIRA;
2025-05-21 00:00:00;0;19,17;29,2;12,7;72,92;0,73;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;QUARTA-FEIRA;
2025-05-22 00:00:00;0;18,83;28,9;11,5;70,75;0,68;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;QUINTA-FEIRA;
2025-05-23 00:00:00;0,2;18,82;30,1;11,2;72,42;0,7;CHUVA_FRACA;OUTONO;BRISA_LEVE;MUITO_ALTA;SEXTA-FEIRA;
2025-05-24 00:00:00;0;19,88;29,9;14,6;73,88;1,06;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;SÁBADO;
2025-05-25 00:00:00;0;20,48;30,1;14,5;69,46;0,88;SEM_CHUVA;OUTONO;BRISA_LEVE;ALTA_UMIDADE;DOMINGO;
2025-05-26 00:00:00;0;19,9;28,4;13,6;71,83;0,8;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;SEGUNDA-FEIRA;
2025-05-27 00:00:00;0;19,68;28,8;13,4;74,96;0,82;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;TERÇA-FEIRA;
2025-05-28 00:00:00;1,8;19,03;24;17;82,67;0,84;CHUVA_FRACA;OUTONO;BRISA_LEVE;MUITO_ALTA;QUARTA-FEIRA;
2025-05-29 00:00:00;0,6;14,5;17,7;11,1;84,71;1,13;CHUVA_FRACA;OUTONO;BRISA_LEVE;MUITO_ALTA;QUINTA-FEIRA;
2025-05-30 00:00:00;0,2;13,7;23,5;6,5;78,21;0,72;CHUVA_FRACA;OUTONO;BRISA_LEVE;MUITO_ALTA;SEXTA-FEIRA;
2025-05-31 00:00:00;0;16,1;27,6;7,9;74,83;0,7;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;SÁBADO;
2025-06-01 00:00:00;0;17,63;29,6;9,5;72,38;0,73;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;DOMINGO;
2025-06-02 00:00:00;0;20,09;29,8;13;67,67;1,07;SEM_CHUVA;OUTONO;BRISA_LEVE;ALTA_UMIDADE;SEGUNDA-FEIRA;
2025-06-03 00:00:00;21,6;20,45;25,9;16,5;81,58;1,25;CHUVA_FORTE;OUTONO;BRISA_LEVE;MUITO_ALTA;TERÇA-FEIRA;
2025-06-04 00:00:00;0;19,88;29,4;13,6;79,62;0,9;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;QUARTA-FEIRA;
2025-06-05 00:00:00;0;21,3;29,6;15,4;79,29;0,87;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;QUINTA-FEIRA;
2025-06-06 00:00:00;0;21,82;29,8;15,9;76,25;0,85;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;SEXTA-FEIRA;
2025-06-07 00:00:00;0,2;21,45;30;15,9;78,29;0,85;CHUVA_FRACA;OUTONO;BRISA_LEVE;MUITO_ALTA;SÁBADO;
2025-06-08 00:00:00;0;21,72;30,5;15,6;74,38;0,96;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;DOMINGO;
2025-06-09 00:00:00;1,2;19,15;24,4;15,4;87,92;0,82;CHUVA_FRACA;OUTONO;BRISA_LEVE;MUITO_ALTA;SEGUNDA-FEIRA;
2025-06-10 00:00:00;0,2;17,76;23,6;14,9;90,62;0,64;CHUVA_FRACA;OUTONO;BRISA_LEVE;MUITO_ALTA;TERÇA-FEIRA;
2025-06-11 00:00:00;0,2;15,98;23,5;11,2;80,17;0,85;CHUVA_FRACA;OUTONO;BRISA_LEVE;MUITO_ALTA;QUARTA-FEIRA;
2025-06-12 00:00:00;0;14,83;23,5;8,1;71,21;1,53;SEM_CHUVA;OUTONO;BRISA_FRACA;MUITO_ALTA;QUINTA-FEIRA;
2025-06-13 00:00:00;0;16,15;26,2;8,9;70,08;1,3;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;SEXTA-FEIRA;
2025-06-14 00:00:00;0;17,38;27,1;10,5;71,58;1,13;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;SÁBADO;
2025-06-15 00:00:00;0;17,66;24,7;12,9;73,33;0,81;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;DOMINGO;
2025-06-16 00:00:00;0;18,64;28,1;12,4;74,5;0,78;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;SEGUNDA-FEIRA;
2025-06-17 00:00:00;0;18,07;27,3;11,5;74,21;0,85;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;TERÇA-FEIRA;
2025-06-18 00:00:00;0,2;17,65;28,3;9,9;72,25;0,78;CHUVA_FRACA;OUTONO;BRISA_LEVE;MUITO_ALTA;QUARTA-FEIRA;
2025-06-19 00:00:00;0;18,65;28,3;11,8;71,58;0,75;SEM_CHUVA;OUTONO;BRISA_LEVE;MUITO_ALTA;QUINTA-FEIRA;
2025-06-20 00:00:00;0;19,52;29,1;12,7;67,04;0,8;SEM_CHUVA;OUTONO;BRISA_LEVE;ALTA_UMIDADE;SEXTA-FEIRA;
2025-06-21 00:00:00;0;19,3;29,4;12,1;68,29;0,71;SEM_CHUVA;INVERNO;BRISA_LEVE;ALTA_UMIDADE;SÁBADO;
2025-06-22 00:00:00;0;20,13;29,5;13,7;67,83;0,9;SEM_CHUVA;INVERNO;BRISA_LEVE;ALTA_UMIDADE;DOMINGO;
2025-06-23 00:00:00;2;19,51;30,3;15,5;75;1,37;CHUVA_FRACA;INVERNO;BRISA_LEVE;MUITO_ALTA;SEGUNDA-FEIRA;
2025-06-24 00:00:00;1,4;15,06;18,5;8,6;72,71;1,45;CHUVA_FRACA;INVERNO;BRISA_LEVE;MUITO_ALTA;TERÇA-FEIRA;
2025-06-25 00:00:00;0;12,04;26,7;1,8;73,62;0,84;SEM_CHUVA;INVERNO;BRISA_LEVE;MUITO_ALTA;QUARTA-FEIRA;
2025-06-26 00:00:00;0;20,09;30,9;11,6;68,29;0,9;SEM_CHUVA;INVERNO;BRISA_LEVE;ALTA_UMIDADE;QUINTA-FEIRA;
2025-06-27 00:00:00;0;21,72;29,6;15,1;67,42;0,76;SEM_CHUVA;INVERNO;BRISA_LEVE;ALTA_UMIDADE;SEXTA-FEIRA;
2025-06-28 00:00:00;0;21,42;30,9;15;67,25;0,98;SEM_CHUVA;INVERNO;BRISA_LEVE;ALTA_UMIDADE;SÁBADO;
2025-06-29 00:00:00;0;21,31;30,4;13,8;63,21;1,06;SEM_CHUVA;INVERNO;BRISA_LEVE;ALTA_UMIDADE;DOMINGO;
2025-06-30 00:00:00;0;20,45;30,3;12;66,96;0,75;SEM_CHUVA;INVERNO;BRISA_LEVE;ALTA_UMIDADE;SEGUNDA-FEIRA;
2025-07-01 00:00:00;0;20,34;26,3;16,9;80,96;1,07;SEM_CHUVA;INVERNO;BRISA_LEVE;MUITO_ALTA;TERÇA-FEIRA;
2025-07-02 00:00:00;0;19,39;28,4;13,2;70,08;1,08;SEM_CHUVA;INVERNO;BRISA_LEVE;MUITO_ALTA;QUARTA-FEIRA;
2025-07-03 00:00:00;0;18,51;26,9;12,1;69,54;1,3;SEM_CHUVA;INVERNO;BRISA_LEVE;ALTA_UMIDADE;QUINTA-FEIRA;
2025-07-04 00:00:00;0;18,19;26,8;12;69,58;1,61;SEM_CHUVA;INVERNO;BRISA_FRACA;ALTA_UMIDADE;SEXTA-FEIRA;
2025-07-05 00:00:00;0;17,8;26,6;11,5;69,42;1,03;SEM_CHUVA;INVERNO;BRISA_LEVE;ALTA_UMIDADE;SÁBADO;
2025-07-06 00:00:00;0;17,22;26,3;10,8;66,42;0,88;SEM_CHUVA;INVERNO;BRISA_LEVE;ALTA_UMIDADE;DOMINGO;
2025-07-07 00:00:00;0;17,82;27,7;10,6;64,04;1,08;SEM_CHUVA;INVERNO;BRISA_LEVE;ALTA_UMIDADE;SEGUNDA-FEIRA;
2025-07-08 00:00:00;0;17,94;27,2;10,4;64,71;0,83;SEM_CHUVA;INVERNO;BRISA_LEVE;ALTA_UMIDADE;TERÇA-FEIRA;
2025-07-09 00:00:00;0;18,18;26,9;11;64,83;0,99;SEM_CHUVA;INVERNO;BRISA_LEVE;ALTA_UMIDADE;QUARTA-FEIRA;
2025-07-10 00:00:00;0;18,43;27,6;11,4;59;1,13;SEM_CHUVA;INVERNO;BRISA_LEVE;CONFORTAVEL;QUINTA-FEIRA;
2025-07-11 00:00:00;0;18,36;28,7;10,6;62,75;0,79;SEM_CHUVA;INVERNO;BRISA_LEVE;ALTA_UMIDADE;SEXTA-FEIRA;
2025-07-12 00:00:00;0;19,41;25,9;12,8;59,54;0,87;SEM_CHUVA;INVERNO;BRISA_LEVE;CONFORTAVEL;SÁBADO;
2025-07-13 00:00:00;0;20,24;26,7;16;64;1,09;SEM_CHUVA;INVERNO;BRISA_LEVE;ALTA_UMIDADE;DOMINGO;
2025-07-14 00:00:00;0;20,62;27,5;15,8;58,83;0,83;SEM_CHUVA;INVERNO;BRISA_LEVE;CONFORTAVEL;SEGUNDA-FEIRA;
2025-07-15 00:00:00;0;19,39;27,4;12,4;54,83;1,09;SEM_CHUVA;INVERNO;BRISA_LEVE;CONFORTAVEL;TERÇA-FEIRA;
2025-07-16 00:00:00;0;18,2;27,9;9,7;57;0,9;SEM_CHUVA;INVERNO;BRISA_LEVE;CONFORTAVEL;QUARTA-FEIRA;
2025-07-17 00:00:00;0;18,49;28,6;11,3;55,62;1,01;SEM_CHUVA;INVERNO;BRISA_LEVE;CONFORTAVEL;QUINTA-FEIRA;
2025-07-18 00:00:00;0;18,4;28;10,3;61,33;0,79;SEM_CHUVA;INVERNO;BRISA_LEVE;ALTA_UMIDADE;SEXTA-FEIRA;
2025-07-19 00:00:00;0;18,67;28,1;9,3;58,38;0,8;SEM_CHUVA;INVERNO;BRISA_LEVE;CONFORTAVEL;SÁBADO;
2025-07-20 00:00:00;0;19,15;28,8;11,6;53,62;0,85;SEM_CHUVA;INVERNO;BRISA_LEVE;CONFORTAVEL;DOMINGO;
2025-07-21 00:00:00;0;19,94;29,7;12,2;57,88;0,94;SEM_CHUVA;INVERNO;BRISA_LEVE;CONFORTAVEL;SEGUNDA-FEIRA;
2025-07-22 00:00:00;0;20,25;30,1;12;58,75;0,83;SEM_CHUVA;INVERNO;BRISA_LEVE;CONFORTAVEL;TERÇA-FEIRA;
2025-07-23 00:00:00;0;20,8;30,5;11,7;56,21;0,84;SEM_CHUVA;INVERNO;BRISA_LEVE;CONFORTAVEL;QUARTA-FEIRA;
2025-07-24 00:00:00;0;20,79;30,9;12,9;51,46;1,06;SEM_CHUVA;INVERNO;BRISA_LEVE;CONFORTAVEL;QUINTA-FEIRA;
2025-07-25 00:00:00;0;21,58;31,2;14,2;56,25;1,51;SEM_CHUVA;INVERNO;BRISA_FRACA;CONFORTAVEL;SEXTA-FEIRA;
2025-07-26 00:00:00;0;20,43;30,9;13,2;63,62;1,11;SEM_CHUVA;INVERNO;BRISA_LEVE;ALTA_UMIDADE;SÁBADO;
2025-07-27 00:00:00;0;21,73;33;12,5;52,92;0,79;SEM_CHUVA;INVERNO;BRISA_LEVE;CONFORTAVEL;DOMINGO;
2025-07-28 00:00:00;3,2;19,69;23,6;17,2;66,21;1,01;CHUVA_MEDIA;INVERNO;BRISA_LEVE;ALTA_UMIDADE;SEGUNDA-FEIRA;
2025-07-29 00:00:00;2,4;16,18;22,5;10,8;76,21;1,11;CHUVA_FRACA;INVERNO;BRISA_LEVE;MUITO_ALTA;TERÇA-FEIRA;
2025-07-30 00:00:00;0,2;14,5;24,6;5,4;59,12;0,94;CHUVA_FRACA;INVERNO;BRISA_LEVE;CONFORTAVEL;QUARTA-FEIRA;
2025-07-31 00:00:00;0;16,78;29;7,7;46,75;1,19;SEM_CHUVA;INVERNO;BRISA_LEVE;CONFORTAVEL;QUINTA-FEIRA;
2025-08-01 00:00:00;0;19,75;31,3;10,8;48,79;1,14;SEM_CHUVA;INVERNO;BRISA_LEVE;CONFORTAVEL;SEXTA-FEIRA;
2025-08-02 00:00:00;0;20,05;29,9;11,2;52,58;0,92;SEM_CHUVA;INVERNO;BRISA_LEVE;CONFORTAVEL;SÁBADO;
2025-08-03 00:00:00;0;18,57;29,4;8,8;51,75;0,88;SEM_CHUVA;INVERNO;BRISA_LEVE;CONFORTAVEL;DOMINGO;
2025-08-04 00:00:00;0;18,32;28,1;10;50,21;0,8;SEM_CHUVA;INVERNO;BRISA_LEVE;CONFORTAVEL;SEGUNDA-FEIRA;
2025-08-05 00:00:00;1,2;18,63;23,4;16,1;58,92;0,99;CHUVA_FRACA;INVERNO;BRISA_LEVE;CONFORTAVEL;TERÇA-FEIRA;
2025-08-06 00:00:00;0,6;18,8;28;12,1;68,46;1,26;CHUVA_FRACA;INVERNO;BRISA_LEVE;ALTA_UMIDADE;QUARTA-FEIRA;
2025-08-07 00:00:00;0;20,71;30,1;12,7;56,54;1,2;SEM_CHUVA;INVERNO;BRISA_LEVE;CONFORTAVEL;QUINTA-FEIRA;
2025-08-08 00:00:00;0;21,84;31,2;14,3;54,38;1,31;SEM_CHUVA;INVERNO;BRISA_LEVE;CONFORTAVEL;SEXTA-FEIRA;
2025-08-09 00:00:00;0;17,98;23,5;12,2;59,79;1,63;SEM_CHUVA;INVERNO;BRISA_FRACA;CONFORTAVEL;SÁBADO;
2025-08-10 00:00:00;0;14,21;24;5;42,46;0,98;SEM_CHUVA;INVERNO;BRISA_LEVE;CONFORTAVEL;DOMINGO;
2025-08-11 00:00:00;0;14,78;24,5;6,7;52,25;1,11;SEM_CHUVA;INVERNO;BRISA_LEVE;CONFORTAVEL;SEGUNDA-FEIRA;
2025-08-12 00:00:00;0;16,07;25,8;7,7;48,38;1,03;SEM_CHUVA;INVERNO;BRISA_LEVE;CONFORTAVEL;TERÇA-FEIRA;
2025-08-13 00:00:00;0;17,74;30,1;7,2;44,29;0,98;SEM_CHUVA;INVERNO;BRISA_LEVE;CONFORTAVEL;QUARTA-FEIRA;
2025-08-14 00:00:00;0;20,34;31,9;9,8;38,17;0,89;SEM_CHUVA;INVERNO;BRISA_LEVE;SECA_MODERADA;QUINTA-FEIRA;
2025-08-15 00:00:00;0;20,92;31,5;11,3;47,12;1,36;SEM_CHUVA;INVERNO;BRISA_LEVE;CONFORTAVEL;SEXTA-FEIRA;
2025-08-16 00:00:00;0;22,4;32,2;13,3;48,54;1,18;SEM_CHUVA;INVERNO;BRISA_LEVE;CONFORTAVEL;SÁBADO;
